project	bug	formula	exam_best_case_b	exam_best_case_f	exam_average_case_b	exam_average_case_f	exam_worst_case_b	exam_worst_case_f
Lang	39	tarantula	0.00119727570707963	0.0110748002904866	0.00170758994288406	0.0157952069716776	0.00170758994288406	0.0157952069716776
Lang	40	barinel	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234
Lang	40	dstar2	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234
Lang	40	ochiai	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234
Lang	40	opt2	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234
Lang	40	tarantula	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234	8.60683956851044e-05	0.000834260289210234
Lang	41	barinel	0.000345841258862182	0.0136363636363636	0.000893423252060638	0.0352272727272727	0.0205775549022998	0.811363636363636
Lang	41	dstar2	0.000345841258862182	0.0136363636363636	0.00273790996599228	0.107954545454545	0.0205775549022998	0.811363636363636
Lang	41	ochiai	0.000345841258862182	0.0136363636363636	0.00273790996599228	0.107954545454545	0.0205775549022998	0.811363636363636
Lang	41	opt2	0.00219032797279382	0.0863636363636364	0.00273790996599228	0.107954545454545	0.0205775549022998	0.811363636363636
Lang	41	tarantula	0.000345841258862182	0.0136363636363636	0.000893423252060638	0.0352272727272727	0.0205775549022998	0.811363636363636
Lang	42	barinel	0.000690864643673274	0.0110169491525424	0.000890152521655949	0.0141949152542373	0.00108944039963862	0.0173728813559322
Lang	42	dstar2	0.000690864643673274	0.0110169491525424	0.000890152521655949	0.0141949152542373	0.00108944039963862	0.0173728813559322
Lang	42	ochiai	0.000690864643673274	0.0110169491525424	0.000890152521655949	0.0141949152542373	0.00108944039963862	0.0173728813559322
Lang	42	opt2	0.000690864643673274	0.0110169491525424	0.000890152521655949	0.0141949152542373	0.00108944039963862	0.0173728813559322
Lang	42	tarantula	0.000690864643673274	0.0110169491525424	0.000890152521655949	0.0141949152542373	0.00108944039963862	0.0173728813559322
Lang	43	barinel	0.000124001346300331	0.00426569165143205	0.000186002019450497	0.00639853747714808	0.000186002019450497	0.00639853747714808
Lang	43	dstar2	0.000124001346300331	0.00426569165143205	0.000186002019450497	0.00639853747714808	0.000186002019450497	0.00639853747714808
Lang	43	ochiai	0.000124001346300331	0.00426569165143205	0.000186002019450497	0.00639853747714808	0.000186002019450497	0.00639853747714808
Lang	43	opt2	0.000124001346300331	0.00426569165143205	0.000186002019450497	0.00639853747714808	0.000186002019450497	0.00639853747714808
Lang	43	tarantula	0.000124001346300331	0.00426569165143205	0.000186002019450497	0.00639853747714808	0.000186002019450497	0.00639853747714808
Lang	44	barinel	0.000265759540767514	0.0151057401812689	0.000664398851918784	0.0377643504531722	0.000664398851918784	0.0377643504531722
Lang	44	dstar2	0.000265759540767514	0.0151057401812689	0.000664398851918784	0.0377643504531722	0.000664398851918784	0.0377643504531722
Lang	44	ochiai	0.000265759540767514	0.0151057401812689	0.000664398851918784	0.0377643504531722	0.000664398851918784	0.0377643504531722
Lang	44	opt2	0.000265759540767514	0.0151057401812689	0.000664398851918784	0.0377643504531722	0.000664398851918784	0.0377643504531722
Lang	44	tarantula	0.000265759540767514	0.0151057401812689	0.000664398851918784	0.0377643504531722	0.000664398851918784	0.0377643504531722
Lang	45	barinel	0.000426053150130479	0.00387784779447407	0.000639079725195718	0.0058167716917111	0.000639079725195718	0.0058167716917111
Lang	45	dstar2	0.000426053150130479	0.00387784779447407	0.000639079725195718	0.0058167716917111	0.000639079725195718	0.0058167716917111
Lang	45	ochiai	0.000426053150130479	0.00387784779447407	0.000639079725195718	0.0058167716917111	0.000639079725195718	0.0058167716917111
Lang	45	opt2	0.000426053150130479	0.00387784779447407	0.000639079725195718	0.0058167716917111	0.000639079725195718	0.0058167716917111
Lang	45	tarantula	0.000426053150130479	0.00387784779447407	0.000639079725195718	0.0058167716917111	0.000639079725195718	0.0058167716917111
Lang	46	barinel	7.40206147412054e-05	0.0030441400304414	0.00774440681729862	0.318493150684932	0.0192638649863987	0.792237442922374
Lang	46	dstar2	7.40206147412054e-05	0.0030441400304414	0.00774440681729862	0.318493150684932	0.0192638649863987	0.792237442922374
Lang	46	ochiai	7.40206147412054e-05	0.0030441400304414	0.00774440681729862	0.318493150684932	0.0192638649863987	0.792237442922374
Lang	46	opt2	7.40206147412054e-05	0.0030441400304414	0.00782768000888247	0.321917808219178	0.0192638649863987	0.792237442922374
Lang	46	tarantula	7.40206147412054e-05	0.0030441400304414	0.00774440681729862	0.318493150684932	0.0192638649863987	0.792237442922374
Lang	47	barinel	0.000144222102037137	0.00152468076996379	0.000297458085451595	0.00314465408805031	0.000405624661979448	0.00428816466552316
Lang	47	dstar2	0.000144222102037137	0.00152468076996379	0.000297458085451595	0.00314465408805031	0.000405624661979448	0.00428816466552316
Lang	47	ochiai	0.000144222102037137	0.00152468076996379	0.000297458085451595	0.00314465408805031	0.000405624661979448	0.00428816466552316
Lang	47	opt2	0.00176672074995493	0.0186773394320564	0.00191995673336939	0.0202973127501429	0.00202812330989724	0.0214408233276158
Lang	47	tarantula	0.000144222102037137	0.00152468076996379	0.000297458085451595	0.00314465408805031	0.000405624661979448	0.00428816466552316
Lang	48	barinel	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617
Lang	48	dstar2	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617
Lang	48	ochiai	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617
Lang	48	opt2	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617
Lang	48	tarantula	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617	0.000109769484083425	0.00536193029490617
Lang	49	barinel	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271
Lang	49	dstar2	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271
Lang	49	ochiai	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271
Lang	49	opt2	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271
Lang	49	tarantula	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271	0.000139089796372538	0.0058411214953271
Lang	50	barinel	0.00035384565895712	0.00760982359045313	0.00123845980634992	0.026634382566586	0.00346205809502364	0.074455205811138
Lang	50	dstar2	0.00119020812558304	0.025596679349706	0.00205471740598964	0.0441888619854722	0.00385611348795316	0.0829297820823245
Lang	50	ochiai	0.000796152732653521	0.0171221030785195	0.00166066201306012	0.0357142857142857	0.00385611348795316	0.0829297820823245
Lang	50	opt2	0.00794544343294625	0.170875129712902	0.00880995271335285	0.189467312348668	0.0106113487953164	0.228208232445521
Lang	50	tarantula	0.00035384565895712	0.00760982359045313	0.00123845980634992	0.026634382566586	0.00346205809502364	0.074455205811138
Lang	51	barinel	0.000626419231070394	0.0366552119129439	0.000939628846605591	0.0549828178694158	0.000939628846605591	0.0549828178694158
Lang	51	dstar2	0.000626419231070394	0.0366552119129439	0.000939628846605591	0.0549828178694158	0.000939628846605591	0.0549828178694158
Lang	51	ochiai	0.000626419231070394	0.0366552119129439	0.000939628846605591	0.0549828178694158	0.000939628846605591	0.0549828178694158
Lang	51	opt2	0.000626419231070394	0.0366552119129439	0.000939628846605591	0.0549828178694158	0.000939628846605591	0.0549828178694158
Lang	51	tarantula	0.000626419231070394	0.0366552119129439	0.000939628846605591	0.0549828178694158	0.000939628846605591	0.0549828178694158
Lang	52	barinel	0.000979010025062657	0.04516711833785	0.00114544172932331	0.0528455284552846	0.00114544172932331	0.0528455284552846
Lang	52	dstar2	0.000979010025062657	0.04516711833785	0.00114544172932331	0.0528455284552846	0.00114544172932331	0.0528455284552846
Lang	52	ochiai	0.000979010025062657	0.04516711833785	0.00114544172932331	0.0528455284552846	0.00114544172932331	0.0528455284552846
Lang	52	opt2	0.000979010025062657	0.04516711833785	0.00114544172932331	0.0528455284552846	0.00114544172932331	0.0528455284552846
Lang	52	tarantula	0.000979010025062657	0.04516711833785	0.00114544172932331	0.0528455284552846	0.00114544172932331	0.0528455284552846
Lang	53	barinel	0.000789210200836327	0.0343589743589744	0.00471170269156016	0.205128205128205	0.00806879085929678	0.351282051282051
Lang	53	dstar2	0.000789210200836327	0.0343589743589744	0.00471170269156016	0.205128205128205	0.00806879085929678	0.351282051282051
Lang	53	ochiai	0.000789210200836327	0.0343589743589744	0.00471170269156016	0.205128205128205	0.00806879085929678	0.351282051282051
Lang	53	opt2	0.000789210200836327	0.0343589743589744	0.00711172625007362	0.309615384615385	0.0128688379763237	0.56025641025641
Lang	53	tarantula	0.000789210200836327	0.0343589743589744	0.00471170269156016	0.205128205128205	0.00806879085929678	0.351282051282051
Lang	54	barinel	0.000132970864606111	0.0167910447761194	0.000206843567165061	0.0261194029850746	0.000206843567165061	0.0261194029850746
Lang	54	dstar2	0.000132970864606111	0.0167910447761194	0.000206843567165061	0.0261194029850746	0.000206843567165061	0.0261194029850746
Lang	54	ochiai	0.000132970864606111	0.0167910447761194	0.000206843567165061	0.0261194029850746	0.000206843567165061	0.0261194029850746
Lang	54	opt2	0.000132970864606111	0.0167910447761194	0.000206843567165061	0.0261194029850746	0.000206843567165061	0.0261194029850746
Lang	54	tarantula	0.000132970864606111	0.0167910447761194	0.000206843567165061	0.0261194029850746	0.000206843567165061	0.0261194029850746
Lang	55	barinel	0.000413736036408771	0.0752688172043011	0.000472841184467167	0.0860215053763441	0.000472841184467167	0.0860215053763441
Lang	55	dstar2	0.000413736036408771	0.0752688172043011	0.000472841184467167	0.0860215053763441	0.000472841184467167	0.0860215053763441
Lang	55	ochiai	0.000413736036408771	0.0752688172043011	0.000472841184467167	0.0860215053763441	0.000472841184467167	0.0860215053763441
Lang	55	opt2	0.000413736036408771	0.0752688172043011	0.000472841184467167	0.0860215053763441	0.000472841184467167	0.0860215053763441
Lang	55	tarantula	0.000413736036408771	0.0752688172043011	0.000472841184467167	0.0860215053763441	0.000472841184467167	0.0860215053763441
Lang	56	barinel	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494
Lang	56	dstar2	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494
Lang	56	ochiai	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494
Lang	56	opt2	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494
Lang	56	tarantula	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494	0.0456448664268444	0.77710843373494
Lang	57	barinel	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866
Lang	57	dstar2	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866
Lang	57	ochiai	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866
Lang	57	opt2	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866
Lang	57	tarantula	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866	0.000206428782070186	0.0111464968152866
Lang	58	barinel	0.00064854666588055	0.00484795063904804	0.000913861211013502	0.00683120317320405	0.000913861211013502	0.00683120317320405
Lang	58	dstar2	0.00064854666588055	0.00484795063904804	0.000913861211013502	0.00683120317320405	0.000913861211013502	0.00683120317320405
Lang	58	ochiai	0.00064854666588055	0.00484795063904804	0.000913861211013502	0.00683120317320405	0.000913861211013502	0.00683120317320405
Lang	58	opt2	0.00064854666588055	0.00484795063904804	0.000913861211013502	0.00683120317320405	0.000913861211013502	0.00683120317320405
Lang	58	tarantula	0.00064854666588055	0.00484795063904804	0.000913861211013502	0.00683120317320405	0.000913861211013502	0.00683120317320405
Lang	59	barinel	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138
Lang	59	dstar2	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138
Lang	59	ochiai	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138
Lang	59	opt2	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138
Lang	59	tarantula	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138	0.000206574986720179	0.00229357798165138
Lang	60	barinel	0.000147754137115839	0.0015124016938899	0.0153073286052009	0.156684815486993	0.0304669030732861	0.311857229280097
Lang	60	dstar2	0.000147754137115839	0.0015124016938899	0.0153073286052009	0.156684815486993	0.0304669030732861	0.311857229280097
Lang	60	ochiai	0.000147754137115839	0.0015124016938899	0.0153073286052009	0.156684815486993	0.0304669030732861	0.311857229280097
Lang	60	opt2	0.000147754137115839	0.0015124016938899	0.0203900709219858	0.208711433756806	0.0406323877068558	0.415910465819722
Lang	60	tarantula	0.000147754137115839	0.0015124016938899	0.0153073286052009	0.156684815486993	0.0304669030732861	0.311857229280097
Lang	61	barinel	0.00118203309692671	0.0120992135511192	0.00118203309692671	0.0120992135511192	0.00118203309692671	0.0120992135511192
Lang	61	dstar2	0.00041371158392435	0.00423472474289171	0.00041371158392435	0.00423472474289171	0.00041371158392435	0.00423472474289171
Lang	61	ochiai	0.00118203309692671	0.0120992135511192	0.00118203309692671	0.0120992135511192	0.00118203309692671	0.0120992135511192
Lang	61	opt2	0.00041371158392435	0.00423472474289171	0.00041371158392435	0.00423472474289171	0.00041371158392435	0.00423472474289171
Lang	61	tarantula	0.00118203309692671	0.0120992135511192	0.00118203309692671	0.0120992135511192	0.00118203309692671	0.0120992135511192
Lang	62	barinel	0.000206965880196322	0.00449293966623877	0.0278516941635622	0.604621309370988	0.0278516941635622	0.604621309370988
Lang	62	dstar2	0.000206965880196322	0.00449293966623877	0.0278516941635622	0.604621309370988	0.0278516941635622	0.604621309370988
Lang	62	ochiai	0.000206965880196322	0.00449293966623877	0.0278516941635622	0.604621309370988	0.0278516941635622	0.604621309370988
Lang	62	opt2	0.000206965880196322	0.00449293966623877	0.0273490627402283	0.593709884467266	0.0273490627402283	0.593709884467266
Lang	62	tarantula	0.000206965880196322	0.00449293966623877	0.0278516941635622	0.604621309370988	0.0278516941635622	0.604621309370988
Lang	63	barinel	7.94076191610585e-05	0.000704349357281211	0.00232267286046096	0.0206022187004754	0.0910904651301292	0.80797675647121
Lang	63	dstar2	7.94076191610585e-05	0.000704349357281211	0.00232267286046096	0.0206022187004754	0.0910904651301292	0.80797675647121
Lang	63	ochiai	7.94076191610585e-05	0.000704349357281211	0.00232267286046096	0.0206022187004754	0.0910904651301292	0.80797675647121
Lang	63	opt2	7.94076191610585e-05	0.000704349357281211	0.00232267286046096	0.0206022187004754	0.0910904651301292	0.80797675647121
Lang	63	tarantula	7.94076191610585e-05	0.000704349357281211	0.00232267286046096	0.0206022187004754	0.0910904651301292	0.80797675647121
Lang	64	barinel	5.99017611117767e-05	0.000491642084562439	0.0974302144483048	0.799655850540806	0.0974302144483048	0.799655850540806
Lang	64	dstar2	5.99017611117767e-05	0.000491642084562439	0.0974302144483048	0.799655850540806	0.0974302144483048	0.799655850540806
Lang	64	ochiai	5.99017611117767e-05	0.000491642084562439	0.0974302144483048	0.799655850540806	0.0974302144483048	0.799655850540806
Lang	64	opt2	5.99017611117767e-05	0.000491642084562439	0.0974302144483048	0.799655850540806	0.0974302144483048	0.799655850540806
Lang	64	tarantula	5.99017611117767e-05	0.000491642084562439	0.0974302144483048	0.799655850540806	0.0974302144483048	0.799655850540806
Lang	65	barinel	0.00044769308916841	0.0206349206349206	0.00888929066473814	0.409722222222222	0.0169649852347375	0.781944444444444
Lang	65	dstar2	0.00044769308916841	0.0206349206349206	0.00888929066473814	0.409722222222222	0.0169649852347375	0.781944444444444
Lang	65	ochiai	0.00044769308916841	0.0206349206349206	0.00888929066473814	0.409722222222222	0.0169649852347375	0.781944444444444
Lang	65	opt2	0.00044769308916841	0.0206349206349206	0.00888929066473814	0.409722222222222	0.0169649852347375	0.781944444444444
Lang	65	tarantula	0.00044769308916841	0.0206349206349206	0.00888929066473814	0.409722222222222	0.0169649852347375	0.781944444444444
Math	1	barinel	0.000126506714739218	0.00268952765170617	0.000148250056335021	0.00315179021684317	0.000148250056335021	0.00315179021684317
Math	1	dstar2	0.000185806737273227	0.00395024373844344	0.00020755007886903	0.00441250630358043	0.00020755007886903	0.00441250630358043
Math	1	ochiai	0.000185806737273227	0.00395024373844344	0.00020755007886903	0.00441250630358043	0.00020755007886903	0.00441250630358043
Math	1	opt2	0.00573628884645643	0.121953269457052	0.00575803218805223	0.122415532022189	0.00575803218805223	0.122415532022189
Math	1	tarantula	0.000126506714739218	0.00268952765170617	0.000148250056335021	0.00315179021684317	0.000148250056335021	0.00315179021684317
Math	2	barinel	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271
Math	2	dstar2	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271
Math	2	ochiai	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271
Math	2	opt2	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271
Math	2	tarantula	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271	0.000566832539767778	0.00494482615032271
Math	3	barinel	8.86235553353394e-05	0.00762300762300762	0.000132935333003009	0.0114345114345114	0.000132935333003009	0.0114345114345114
Math	3	dstar2	8.86235553353394e-05	0.00762300762300762	0.000132935333003009	0.0114345114345114	0.000132935333003009	0.0114345114345114
Math	3	ochiai	8.86235553353394e-05	0.00762300762300762	0.000132935333003009	0.0114345114345114	0.000132935333003009	0.0114345114345114
Math	3	opt2	8.86235553353394e-05	0.00762300762300762	0.000132935333003009	0.0114345114345114	0.000132935333003009	0.0114345114345114
Math	3	tarantula	8.86235553353394e-05	0.00762300762300762	0.000132935333003009	0.0114345114345114	0.000132935333003009	0.0114345114345114
Math	4	barinel	5.33410920376297e-05	0.000811808118081181	0.000133352730094074	0.00202952029520295	0.000133352730094074	0.00202952029520295
Math	4	dstar2	5.33410920376297e-05	0.000811808118081181	0.000133352730094074	0.00202952029520295	0.000133352730094074	0.00202952029520295
Math	4	ochiai	5.33410920376297e-05	0.000811808118081181	0.000133352730094074	0.00202952029520295	0.000133352730094074	0.00202952029520295
Math	4	opt2	0.00236882940548928	0.0360516605166052	0.00244884104354573	0.0372693726937269	0.00244884104354573	0.0372693726937269
Math	4	tarantula	5.33410920376297e-05	0.000811808118081181	0.000133352730094074	0.00202952029520295	0.000133352730094074	0.00202952029520295
Math	5	barinel	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597
Math	5	dstar2	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597
Math	5	ochiai	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597
Math	5	opt2	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597
Math	5	tarantula	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597	1.84747265740467e-05	0.00285171102661597
Math	6	barinel	0.00353755616230752	0.0126993982939341	0.100177907364624	0.359626557856921	0.1536365994984	0.551536789816827
Math	6	dstar2	0.00142078798136915	0.0051004568235242	0.102414104100518	0.367654233379164	0.1536365994984	0.551536789816827
Math	6	ochiai	0.00275509321604626	0.0098904510577904	0.10021497139892	0.359759613252317	0.1536365994984	0.551536789816827
Math	6	opt2	0.00243387158547584	0.00873730429768927	0.102414104100518	0.367654233379164	0.189199540405975	0.679203441699561
Math	6	tarantula	0.00353755616230752	0.0126993982939341	0.100177907364624	0.359626557856921	0.1536365994984	0.551536789816827
Math	7	barinel	0.000508300169846642	0.00361456404831173	0.103166338131191	0.733624261659173	0.103166338131191	0.733624261659173
Math	7	dstar2	0.000508300169846642	0.00361456404831173	0.103166338131191	0.733624261659173	0.103166338131191	0.733624261659173
Math	7	ochiai	0.000508300169846642	0.00361456404831173	0.103166338131191	0.733624261659173	0.103166338131191	0.733624261659173
Math	7	opt2	0.000508300169846642	0.00361456404831173	0.110189558770657	0.783566957594993	0.112917023096664	0.802962179317641
Math	7	tarantula	0.000508300169846642	0.00361456404831173	0.103166338131191	0.733624261659173	0.103166338131191	0.733624261659173
Math	8	barinel	4.37768132981451e-05	0.0017258382642998	0.00955585295993796	0.3767258382643	0.0190679291065778	0.7517258382643
Math	8	dstar2	4.37768132981451e-05	0.0017258382642998	0.00955585295993796	0.3767258382643	0.0190679291065778	0.7517258382643
Math	8	ochiai	4.37768132981451e-05	0.0017258382642998	0.00955585295993796	0.3767258382643	0.0190679291065778	0.7517258382643
Math	8	opt2	4.37768132981451e-05	0.0017258382642998	0.00955585295993796	0.3767258382643	0.0190679291065778	0.7517258382643
Math	8	tarantula	4.37768132981451e-05	0.0017258382642998	0.00955585295993796	0.3767258382643	0.0190679291065778	0.7517258382643
Math	9	barinel	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685
Math	9	dstar2	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685
Math	9	ochiai	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685
Math	9	opt2	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685
Math	9	tarantula	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685	3.13770771625082e-05	0.000715922107674685
Math	10	barinel	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944
Math	10	dstar2	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944
Math	10	ochiai	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944
Math	10	opt2	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944
Math	10	tarantula	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944	0.000140872126528783	0.00308988764044944
Math	11	barinel	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908
Math	11	dstar2	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908
Math	11	ochiai	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908
Math	11	opt2	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908
Math	11	tarantula	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908	0.00122837481510065	0.00509279010238908
Math	12	barinel	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779
Math	12	dstar2	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779
Math	12	ochiai	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779
Math	12	opt2	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779
Math	12	tarantula	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779	0.122171771091931	0.919101993419779
Math	13	barinel	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725
Math	13	dstar2	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725
Math	13	ochiai	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725
Math	13	opt2	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725
Math	13	tarantula	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725	0.00254071577430725	0.0144635664591725
Math	14	barinel	0.00127362313620049	0.00825963624228266	0.0471433533596635	0.305731686968129	0.0471433533596635	0.305731686968129
Math	14	dstar2	0.00127362313620049	0.00825963624228266	0.0471433533596635	0.305731686968129	0.0471433533596635	0.305731686968129
Math	14	ochiai	0.00127362313620049	0.00825963624228266	0.0471433533596635	0.305731686968129	0.0471433533596635	0.305731686968129
Math	14	opt2	0.00127362313620049	0.00825963624228266	0.0893401602964068	0.579384281661939	0.0893401602964068	0.579384281661939
Math	14	tarantula	0.00127362313620049	0.00825963624228266	0.0471433533596635	0.305731686968129	0.0471433533596635	0.305731686968129
Math	15	barinel	0.000611516418504771	0.0041235136171845	0.0696524311332964	0.469672995780591	0.138693345848088	0.935222477943997
Math	15	dstar2	0.000611516418504771	0.0041235136171845	0.0696524311332964	0.469672995780591	0.138693345848088	0.935222477943997
Math	15	ochiai	0.000611516418504771	0.0041235136171845	0.0696524311332964	0.469672995780591	0.138693345848088	0.935222477943997
Math	15	opt2	0.000611516418504771	0.0041235136171845	0.0696524311332964	0.469672995780591	0.138693345848088	0.935222477943997
Math	15	tarantula	0.000611516418504771	0.0041235136171845	0.0696524311332964	0.469672995780591	0.138693345848088	0.935222477943997
Math	16	barinel	1.42257628565332e-05	9.60707080411183e-05	0.113599829290846	0.76717263906235	0.138509140052635	0.935392448842348
Math	16	dstar2	2.13386442847998e-05	0.000144106062061677	0.113599829290846	0.76717263906235	0.138509140052635	0.935392448842348
Math	16	ochiai	2.13386442847998e-05	0.000144106062061677	0.113599829290846	0.76717263906235	0.138509140052635	0.935392448842348
Math	16	opt2	2.13386442847998e-05	0.000144106062061677	0.113912796073689	0.769286194639255	0.138509140052635	0.935392448842348
Math	16	tarantula	1.42257628565332e-05	9.60707080411183e-05	0.113599829290846	0.76717263906235	0.138509140052635	0.935392448842348
Math	17	barinel	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703
Math	17	dstar2	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703
Math	17	ochiai	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703
Math	17	opt2	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703
Math	17	tarantula	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703	0.00130525583014271	0.0488069414316703
Math	18	barinel	0.000296041775862404	0.0010796651268164	0.153602003377788	0.560186905962937	0.153602003377788	0.560186905962937
Math	18	dstar2	0.000296041775862404	0.0010796651268164	0.153602003377788	0.560186905962937	0.153602003377788	0.560186905962937
